,Source,Target,Submitted
11358,3qo6zvfi,ftut4h,Submitted
11359,1dcdjxla,ftg3d8,Submitted
11360,p4o5y,fgvgk0,Submitted
11361,12wrug,fh4dv1,Submitted
11362,wxczw,fffkvl,Submitted
11363,m76zflk,fhoo2n,Submitted
11364,13f6v9,g19ek8,Submitted
11365,gmsig,foqccy,Submitted
11366,4h7t1f6w,fj93ww,Submitted
11367,12wrug,g4fzq3,Submitted
11368,uljp2,fveaoz,Submitted
11369,4h7t1f6w,fi46xp,Submitted
11370,11htr7,fmiect,Submitted
11371,gmsig,fjql10,Submitted
11372,gmsig,fjj745,Submitted
11373,gmsig,fqoodd,Submitted
11374,ohdti,fwe5yz,Submitted
11375,4h7t1f6w,fh2bud,Submitted
11376,4o78am42,g5dgbn,Submitted
11377,1dcdjxla,g32r0z,Submitted
11378,12wrug,fmkbdn,Submitted
11379,36covxw0,g1rypl,Submitted
11380,cw1518p,fh0tkx,Submitted
11381,327ip327,fvegnw,Submitted
11382,612zd,ftzihq,Submitted
11383,4h7t1f6w,f9geft,Submitted
11384,3qo6zvfi,foscvw,Submitted
11385,m76zflk,fjlz8d,Submitted
11386,66jkhsx,fzxkzu,Submitted
11387,12wrug,ftkmsb,Submitted
11388,4h7t1f6w,fby7gy,Submitted
11389,5r64uqcw,fnm8vs,Submitted
11390,m76zflk,fi3eo5,Submitted
11391,eiw59,f7nk7n,Submitted
11392,m76zflk,fiiqtx,Submitted
11393,p4o5y,fhx7em,Submitted
11394,4o78am42,fxtawb,Submitted
11395,66jkhsx,fz7v21,Submitted
11396,yj1q2,fj3z68,Submitted
11397,3qo6zvfi,fpgxsu,Submitted
11398,14d2uxx8,ft0wmv,Submitted
11399,12wrug,fnbh1u,Submitted
11400,4h7t1f6w,fj4u7q,Submitted
11401,uljp2,g473kc,Submitted
11402,1xpuupza,fpg3nm,Submitted
11403,ajhoj,fnlt69,Submitted
11404,612zd,flfqtb,Submitted
11405,4h7t1f6w,fexm9k,Submitted
11406,523k1hjn,f3ni5a,Submitted
11407,yj1q2,ftrax9,Submitted
11408,ajhoj,fmh8gz,Submitted
11409,13f6v9,fuac5k,Submitted
11410,yj1q2,fk9cku,Submitted
11411,2b19k,fwcgux,Submitted
11412,yj1q2,frfcih,Submitted
11413,gmsig,fnvilk,Submitted
11414,14d2uxx8,fr9axt,Submitted
11415,d8fmg,fl8v62,Submitted
11416,3zrpnzj3,fotvjk,Submitted
11417,12wrug,fywdv4,Submitted
11418,uljp2,fz6bya,Submitted
11419,61zjl3pt,fx6jeh,Submitted
11420,11ud6w,ffbhhc,Submitted
11421,gmsig,fx56o9,Submitted
11422,gmsig,flxiub,Submitted
11423,gmsig,fazcpy,Submitted
11424,327ip327,fpdgcy,Submitted
11425,3zrpnzj3,fkh1jo,Submitted
11426,4h7t1f6w,fc2ny8,Submitted
11427,612zd,fjqyic,Submitted
11428,4jay3yma,g0mojz,Submitted
11429,m76zflk,flg2ul,Submitted
11430,4l4aritt,fun6m9,Submitted
11431,p4o5y,ffvxyf,Submitted
11432,13f0vt,finkwg,Submitted
11433,118cot,frmw47,Submitted
11434,612zd,fw2q0f,Submitted
11435,yj1q2,fp39wj,Submitted
11436,3qo6zvfi,fns9yo,Submitted
11437,gmsig,fi27kg,Submitted
11438,i39y2tl,fhsiqa,Submitted
11439,4h7t1f6w,fcyu43,Submitted
11440,4qidcvjj,frx0cn,Submitted
11441,m76zflk,fhmwmk,Submitted
11442,118cot,g501uj,Submitted
11443,11ud6w,g4iwbq,Submitted
11444,Tiggles_The_Tiger,fl475m,Submitted
11445,13f0vt,fk5mnr,Submitted
11446,zzhoo,fcswxu,Submitted
11447,3zrpnzj3,fjvdya,Submitted
11448,ajhoj,fufu1y,Submitted
11449,i39y2tl,fe6fuj,Submitted
11450,4h7t1f6w,fj4mq2,Submitted
11451,cw1518p,fgm2f9,Submitted
11452,4l4aritt,fcas3t,Submitted
11453,4g3lx,g0wtxd,Submitted
11454,66jkhsx,fytu6o,Submitted
11455,1dcdjxla,ft57eb,Submitted
11456,4h7t1f6w,ftoj6e,Submitted
11457,12wrug,g1akrw,Submitted
11458,4h7t1f6w,fir4tt,Submitted
11459,4h7t1f6w,fha4nt,Submitted
11460,k3fz6,fhogb1,Submitted
11461,4qidcvjj,fkgmxl,Submitted
11462,21obzhnv,fh8yu5,Submitted
11463,i39y2tl,fhpnnv,Submitted
11464,39uf4t64,fcxytt,Submitted
11465,gmsig,fqk0gs,Submitted
11466,36covxw0,g21y12,Submitted
11467,gmsig,fukiny,Submitted
11468,13f0vt,fgzq6j,Submitted
11469,12wrug,g0qyqh,Submitted
11470,yj1q2,fxi7g4,Submitted
11471,2tm4uvwf,g26d5q,Submitted
11472,m76zflk,fktg2s,Submitted
11473,wxczw,ffctu7,Submitted
11474,66jkhsx,fqym9q,Submitted
11475,66jkhsx,fqyybj,Submitted
11476,gmsig,fmhsgs,Submitted
11477,hcs02,fxkrik,Submitted
11478,4jay3yma,fw4eei,Submitted
11479,7t9s9,f5jeuz,Submitted
11480,p4o5y,fixr37,Submitted
11481,7t9s9,fbd9a1,Submitted
11482,4l4aritt,fllgy5,Submitted
11483,612zd,fvj7ua,Submitted
11484,yj1q2,ffh7s5,Submitted
11485,i39y2tl,fdziqy,Submitted
11486,m76zflk,fi41e7,Submitted
11487,wa549,fqwsme,Submitted
11488,4aam3,fg1cjb,Submitted
11489,cw1518p,ffvhgh,Submitted
11490,2tm4uvwf,g3coql,Submitted
11491,wxczw,ffreju,Submitted
11492,327ip327,fu1g2n,Submitted
11493,wxczw,febx5r,Submitted
11494,14d2uxx8,fpjft2,Submitted
11495,gmsig,fk3uys,Submitted
11496,3zrpnzj3,fp662c,Submitted
11497,62hyyija,g1uyd9,Submitted
11498,4qidcvjj,firbtv,Submitted
11499,5ceczbra,fmr9za,Submitted
11500,66jkhsx,g4dfk9,Submitted
11501,m76zflk,fj2ebd,Submitted
11502,3qo6zvfi,fsggxs,Submitted
11503,3qo6zvfi,fy216k,Submitted
11504,4l4aritt,fxok0e,Submitted
11505,i39y2tl,ffj33m,Submitted
11506,4h7t1f6w,fgmdlt,Submitted
11507,118cot,fqd2fh,Submitted
11508,3nelaphm,ffiu9s,Submitted
11509,1xpuupza,fbdf69,Submitted
11510,38lau,fmj6zh,Submitted
11511,i39y2tl,fflh6k,Submitted
11512,66jkhsx,ftxtjy,Submitted
11513,39uf4t64,fdkcj4,Submitted
11514,21obzhnv,fhrl2q,Submitted
11515,66jkhsx,fmmgr1,Submitted
11516,13f6v9,fsft4q,Submitted
11517,k3fz6,fjwkka,Submitted
11518,12wrug,fr2phz,Submitted
11519,3zrpnzj3,fjv7nf,Submitted
11520,612zd,fpo15u,Submitted
11521,12wrug,fqz08f,Submitted
11522,118cot,frqrjr,Submitted
11523,1dcdjxla,fq4qfq,Submitted
11524,4o78am42,g4rfzc,Submitted
11525,38lau,fwzmg8,Submitted
11526,1hj4c2x,fqgf2y,Submitted
11527,yj1q2,fp2bmg,Submitted
11528,58s4sztz,fnhvs6,Submitted
11529,4o78am42,fx7pl6,Submitted
11530,yj1q2,fcy07v,Submitted
11531,uljp2,fz5nug,Submitted
11532,4h7t1f6w,fh2kdm,Submitted
11533,4h7t1f6w,f9qtah,Submitted
11534,3qo6zvfi,g03qsd,Submitted
11535,5ceczbra,fyr4l6,Submitted
11536,4h7t1f6w,fhondt,Submitted
11537,36covxw0,fsc5j4,Submitted
11538,yj1q2,fd3wsv,Submitted
11539,yj1q2,fqrczx,Submitted
11540,118cot,fydxey,Submitted
11541,4o2o3,fsepc1,Submitted
11542,3qo6zvfi,fq74ao,Submitted
11543,yj1q2,fla6aq,Submitted
11544,d8fmg,fxc88l,Submitted
11545,66jkhsx,fdiki0,Submitted
11546,1xpuupza,ft5xjq,Submitted
11547,13f0vt,flaz61,Submitted
11548,m76zflk,fmfttj,Submitted
11549,cw1518p,fkpzkh,Submitted
11550,7yqrl,fkunji,Submitted
11551,gmsig,fj98uy,Submitted
11552,21obzhnv,fg1251,Submitted
11553,wa549,fnoimn,Submitted
11554,612zd,fl0opl,Submitted
11555,42syp1np,f9lttt,Submitted
11556,174cr0,fofzbc,Submitted
11557,3qo6zvfi,frhks8,Submitted
11558,4o78am42,fuswd4,Submitted
11559,4o78am42,g174b1,Submitted
11560,i39y2tl,fgjsjv,Submitted
11561,d8fmg,g4rmcs,Submitted
11562,bh5q6,fh8dtm,Submitted
11563,11ud6w,g3f3fm,Submitted
11564,4h7t1f6w,fam5b2,Submitted
11565,wwj7h,fw2kpo,Submitted
11566,1hj4c2x,fpnncc,Submitted
11567,4h7t1f6w,fjofc8,Submitted
11568,tblkklw,fixizx,Submitted
11569,4h7t1f6w,fida10,Submitted
11570,wxczw,fee97s,Submitted
11571,hcs02,g4uoce,Submitted
11572,21obzhnv,fi0h77,Submitted
11573,4h7t1f6w,fc03cv,Submitted
11574,36covxw0,frv40q,Submitted
11575,4lzlbr12,flbyhz,Submitted
11576,3qo6zvfi,ftq6jv,Submitted
11577,m76zflk,fjlpco,Submitted
11578,12wrug,fnxdos,Submitted
11579,4h7t1f6w,ff6gqr,Submitted
11580,k3fz6,fgbffq,Submitted
11581,66jkhsx,fzbdpa,Submitted
11582,gmsig,fjrhji,Submitted
11583,1dcdjxla,ft5bmp,Submitted
11584,66jkhsx,fy1f7b,Submitted
11585,gmsig,fxw3lr,Submitted
11586,21obzhnv,fhqg24,Submitted
11587,hcs02,fjcjvo,Submitted
11588,bh5q6,fxp9ua,Submitted
11589,66jkhsx,g255xx,Submitted
11590,ajhoj,fpe7r1,Submitted
11591,612zd,fj95ct,Submitted
11592,66jkhsx,fwjlnp,Submitted
11593,38lau,fs0bid,Submitted
11594,4h7t1f6w,fjdg5h,Submitted
11595,d8fmg,fn4shf,Submitted
11596,66jkhsx,g3xsn4,Submitted
11597,7yqrl,fhbbah,Submitted
11598,d8fmg,g0kxxj,Submitted
11599,4h7t1f6w,f9xf7d,Submitted
11600,4o78am42,ft6heg,Submitted
11601,1dcdjxla,fn324r,Submitted
11602,yj1q2,fr9uel,Submitted
11603,12wrug,fyaae3,Submitted
11604,36covxw0,fwwlmb,Submitted
11605,21obzhnv,fj3f9i,Submitted
11606,m76zflk,fn37zc,Submitted
11607,gmsig,fjr14v,Submitted
11608,12wrug,g4wzkc,Submitted
11609,rvyo2,fgktou,Submitted
11610,1uu1yxhm,fnvluz,Submitted
11611,50m2ip2r,f0swpd,Submitted
11612,5shp272q,fcli7l,Submitted
11613,66jkhsx,fxhm1p,Submitted
11614,wxczw,fhf0bc,Submitted
11615,118cot,g13wix,Submitted
11616,1dcdjxla,fq4u9y,Submitted
11617,u3xx1,fafria,Submitted
11618,4h7t1f6w,f9idcn,Submitted
11619,12wrug,g53cfh,Submitted
11620,i39y2tl,fekix0,Submitted
11621,2gol75lf,fvyb5c,Submitted
11622,612zd,fp2hfk,Submitted
11623,4jay3yma,g3uhaj,Submitted
11624,3qo6zvfi,fw18bc,Submitted
11625,uljp2,fbuoqv,Submitted
11626,61zjl3pt,fyeahe,Submitted
11627,50ujok4z,f8drw8,Submitted
11628,wxczw,fhgl7v,Submitted
11629,gmsig,fj9ill,Submitted
11630,12wrug,g1rvgo,Submitted
11631,hljox,fp4rq2,Submitted
11632,14d2uxx8,fzmpiv,Submitted
11633,yj1q2,g0s8mv,Submitted
11634,12wrug,f8rc2z,Submitted
11635,3zrpnzj3,fs9tee,Submitted
11636,38lau,fnd9eo,Submitted
11637,45dtaso1,fax6oo,Submitted
11638,m76zflk,fj5gnb,Submitted
11639,36covxw0,fr64km,Submitted
11640,4qidcvjj,fq13yz,Submitted
11641,i39y2tl,feepmy,Submitted
11642,yj1q2,fjrms2,Submitted
11643,2gol75lf,fl7ma0,Submitted
11644,wwj7h,g0yie3,Submitted
11645,4qidcvjj,fohypa,Submitted
11646,wwj7h,fihq7x,Submitted
11647,4h7t1f6w,fh34dh,Submitted
11648,m76zflk,flyb2d,Submitted
11649,i39y2tl,fegooq,Submitted
11650,gmsig,fsz7k5,Submitted
11651,d8fmg,fk4udg,Submitted
11652,m76zflk,fjnrcq,Submitted
11653,1dcdjxla,g06dfn,Submitted
11654,66jkhsx,g2djyp,Submitted
11655,4o78am42,fxbinh,Submitted
11656,12wrug,fv5x4l,Submitted
11657,yj1q2,firr1d,Submitted
11658,yj1q2,fkvas8,Submitted
11659,327ip327,fgx7i8,Submitted
11660,5shp272q,fcckhr,Submitted
11661,4h7t1f6w,faita3,Submitted
11662,12wrug,fdwm97,Submitted
11663,66jkhsx,fzxswd,Submitted
11664,m76zflk,fkprbo,Submitted
11665,wxczw,ffcyxu,Submitted
11666,3nelaphm,frctld,Submitted
11667,wa549,fmxmyp,Submitted
11668,12wrug,fshpiq,Submitted
11669,612zd,fpgd7i,Submitted
11670,yj1q2,fr9sen,Submitted
11671,ohdti,fypzzi,Submitted
11672,3xiit59l,fnz1ei,Submitted
11673,cw1518p,fiuvpp,Submitted
11674,4h7t1f6w,filrdn,Submitted
11675,zzhoo,fctc0h,Submitted
11676,12wrug,f9syxu,Submitted
11677,yj1q2,fl0l21,Submitted
11678,u3xx1,fo6vkk,Submitted
11679,4o78am42,fr0gks,Submitted
11680,4o78am42,fwfm8g,Submitted
11681,38lau,fir1hw,Submitted
11682,1hj4c2x,frfd4h,Submitted
11683,2gol75lf,fxnyx6,Submitted
11684,50ujok4z,f7ethg,Submitted
11685,66jkhsx,fxrk59,Submitted
11686,4h7t1f6w,fiq30z,Submitted
11687,7yqrl,fky83a,Submitted
11688,39uf4t64,fdnd44,Submitted
11689,7t9s9,f6kv7e,Submitted
11690,gmsig,fbj73n,Submitted
11691,21obzhnv,fg0df2,Submitted
11692,d8fmg,fnjubh,Submitted
11693,eiw59,flpcp1,Submitted
11694,39uf4t64,fdm09z,Submitted
11695,wa549,fi4tdd,Submitted
11696,12wrug,fto0gi,Submitted
11697,m76zflk,fkrl38,Submitted
11698,rvyo2,fkxicl,Submitted
11699,12wrug,fh973p,Submitted
11700,21obzhnv,fg4szs,Submitted
11701,66jkhsx,g1qxfb,Submitted
11702,yj1q2,fwoqf0,Submitted
11703,12wrug,fsfxrg,Submitted
11704,38lau,fbrtmy,Submitted
11705,p4o5y,fhbr97,Submitted
11706,4qidcvjj,fnw3hg,Submitted
11707,14d2uxx8,fuez4w,Submitted
11708,4qidcvjj,fnrxr2,Submitted
11709,yj1q2,fpnjlt,Submitted
11710,14d2uxx8,fuak0n,Submitted
11711,m76zflk,fj2fgk,Submitted
11712,5QxjKb7SI2j1d9Zs3jcs,fildup,Submitted
11713,612zd,fvmy7h,Submitted
11714,10bwj0,futrkr,Submitted
11715,eiw59,g0cs74,Submitted
11716,ajhoj,fphyxm,Submitted
11717,3zrpnzj3,fq0egx,Submitted
11718,cw1518p,ffi79f,Submitted
11719,4h7t1f6w,fezaoz,Submitted
11720,4h7t1f6w,fo8eds,Submitted
11721,5shp272q,fl923c,Submitted
11722,m76zflk,fhz5ce,Submitted
11723,zzhoo,ff4bc4,Submitted
11724,rvyo2,fk3uxo,Submitted
11725,m76zflk,fjmafd,Submitted
11726,106gts,fcd8im,Submitted
11727,5shp272q,fc14z5,Submitted
11728,ohdti,fqsf7v,Submitted
11729,p4o5y,flw1z5,Submitted
11730,wwj7h,fe33uz,Submitted
11731,1dcdjxla,g3y2u4,Submitted
11732,66jkhsx,fm6g4r,Submitted
11733,4h7t1f6w,fgr0cc,Submitted
11734,3xiit59l,fmfehn,Submitted
11735,1dcdjxla,fmnj4l,Submitted
11736,1hj4c2x,fl0pul,Submitted
11737,yj1q2,fkxhfa,Submitted
11738,m76zflk,fj622u,Submitted
11739,4h7t1f6w,fgp4ki,Submitted
11740,p4o5y,fiicbd,Submitted
11741,yj1q2,fit5pi,Submitted
11742,m76zflk,fmgk5m,Submitted
11743,gmsig,fhl2y4,Submitted
11744,36covxw0,ffedb3,Submitted
11745,3ayh8p6y,ftlvc0,Submitted
11746,gmsig,fiv1kz,Submitted
11747,36covxw0,frqg16,Submitted
11748,2gol75lf,fvti33,Submitted
11749,1hj4c2x,g3kbd4,Submitted
11750,3qo6zvfi,fe26l8,Submitted
11751,m76zflk,fi9s9m,Submitted
11752,eiw59,ffe42u,Submitted
11753,p4o5y,fhgsqu,Submitted
11754,12wrug,f99sn9,Submitted
11755,gmsig,fiv6iz,Submitted
11756,1hj4c2x,fk9hvd,Submitted
11757,21obzhnv,fj6fzq,Submitted
11758,1hj4c2x,fhpwxs,Submitted
11759,612zd,fq48z7,Submitted
11760,38lau,frf9xi,Submitted
11761,66jkhsx,fn0p9i,Submitted
11762,wxczw,fghco4,Submitted
11763,yj1q2,fm0km0,Submitted
11764,m76zflk,fka62e,Submitted
11765,4lzlbr12,fnsng8,Submitted
11766,13f6v9,fwz35v,Submitted
11767,36covxw0,g4ak0c,Submitted
11768,3qo6zvfi,fyj3mp,Submitted
11769,4h7t1f6w,fg2u4i,Submitted
11770,m76zflk,fhzqv8,Submitted
11771,36covxw0,fwttel,Submitted
11772,wxczw,fhh55n,Submitted
11773,5QxjKb7SI2j1d9Zs3jcs,eyz44n,Submitted
11774,m76zflk,fka2c3,Submitted
11775,3xiit59l,fo3lym,Submitted
11776,wxczw,fgeqzv,Submitted
11777,gmsig,fydf80,Submitted
11778,4h7t1f6w,fipl60,Submitted
11779,p4o5y,fhw7d5,Submitted
11780,12wrug,ftecil,Submitted
11781,7t9s9,f6h8uj,Submitted
11782,yj1q2,fpnolh,Submitted
11783,12wrug,fdtdxx,Submitted
11784,m76zflk,fikoi2,Submitted
11785,zzhoo,fcu0p0,Submitted
11786,4h7t1f6w,fe6dsc,Submitted
11787,327ip327,ftfxm3,Submitted
11788,4h7t1f6w,ft1h08,Submitted
11789,cw1518p,fq6pen,Submitted
11790,m76zflk,fdwi3p,Submitted
11791,3zrpnzj3,fq0gev,Submitted
11792,7t9s9,f6l6sf,Submitted
11793,327ip327,fsu4el,Submitted
11794,wxczw,fgzs7x,Submitted
11795,12wrug,f9dye9,Submitted
11796,uljp2,g2cs59,Submitted
11797,612zd,g1z9a7,Submitted
11798,7yqrl,fxvbfi,Submitted
11799,yj1q2,fl0oq1,Submitted
11800,4e51cjne,flo9li,Submitted
11801,5QxjKb7SI2j1d9Zs3jcs,fgvwzz,Submitted
11802,4h7t1f6w,fi2664,Submitted
11803,yj1q2,fmkar0,Submitted
11804,612zd,fo93hf,Submitted
11805,p4o5y,fgwv3z,Submitted
11806,4h7t1f6w,fa0gng,Submitted
11807,21obzhnv,fkbu1k,Submitted
11808,13f6v9,fssenv,Submitted
11809,327ip327,fs5llo,Submitted
11810,4h7t1f6w,fhoiw2,Submitted
11811,174cr0,fjvmx8,Submitted
11812,21obzhnv,ffohiz,Submitted
11813,m76zflk,fjozyq,Submitted
11814,612zd,g05trz,Submitted
11815,1xpuupza,fwj0iz,Submitted
11816,4h7t1f6w,fd5on3,Submitted
11817,i39y2tl,fe5xil,Submitted
11818,118cot,fnr3vo,Submitted
11819,2b19k,fpo098,Submitted
11820,37lqou64,fv533o,Submitted
11821,1xpuupza,foxo3z,Submitted
11822,1dcdjxla,fvoxfy,Submitted
11823,4h7t1f6w,fi6vnw,Submitted
11824,13f0vt,fkr44g,Submitted
11825,m76zflk,fk5fw7,Submitted
11826,11ud6w,fdw312,Submitted
11827,12wrug,fzplk4,Submitted
11828,4e51cjne,fmm5ql,Submitted
11829,m76zflk,fiok3r,Submitted
11830,3zrpnzj3,fotqt9,Submitted
11831,12wrug,fbvl8y,Submitted
11832,yj1q2,fl0oek,Submitted
11833,13f6v9,fi06oo,Submitted
11834,wwj7h,g3o2h1,Submitted
11835,3zrpnzj3,fjv6ox,Submitted
11836,i39y2tl,feiwgt,Submitted
11837,12wrug,ffkx0i,Submitted
11838,7t9s9,f5kqvp,Submitted
11839,12wrug,g57tjq,Submitted
11840,1dcdjxla,g17zpk,Submitted
11841,13f6v9,fzwtbt,Submitted
11842,1hj4c2x,fhrbsy,Submitted
11843,1dcdjxla,fs5bd2,Submitted
11844,p4o5y,fgw7q2,Submitted
11845,2gol75lf,fwl9k9,Submitted
11846,66jkhsx,fwjm71,Submitted
11847,3gjvx6b8,fp288m,Submitted
11848,i39y2tl,fe1jon,Submitted
11849,612zd,fsk43i,Submitted
11850,gmsig,fi3xny,Submitted
11851,12wrug,feb32q,Submitted
11852,12wrug,fna5ol,Submitted
11853,yj1q2,fsg42u,Submitted
11854,7t9s9,f6k5gk,Submitted
11855,yj1q2,fhmx6i,Submitted
11856,4o78am42,fu5ibm,Submitted
11857,12wrug,fawgql,Submitted
11858,p4o5y,fij5r6,Submitted
11859,38lau,fy53we,Submitted
11860,yj1q2,g3twkm,Submitted
11861,wwj7h,fttzwt,Submitted
11862,4h7t1f6w,fektiq,Submitted
11863,612zd,fsl9g6,Submitted
11864,1dcdjxla,g3ddcd,Submitted
11865,21obzhnv,fkt5tz,Submitted
11866,523k1hjn,fncjk7,Submitted
11867,1dcdjxla,fy39zm,Submitted
11868,3nelaphm,fs255r,Submitted
11869,m76zflk,fn33vo,Submitted
11870,3zrpnzj3,fsoz4c,Submitted
11871,gmsig,fjp2n1,Submitted
11872,cw1518p,fkylne,Submitted
11873,14d2uxx8,fqsuvt,Submitted
11874,21obzhnv,fikjjz,Submitted
11875,p4o5y,fhuqa8,Submitted
11876,38lau,fofkg6,Submitted
11877,k3fz6,fok8g1,Submitted
11878,u3xx1,fe2baj,Submitted
11879,wxczw,fgcj71,Submitted
11880,66jkhsx,fl1wlb,Submitted
11881,4qidcvjj,fxb4tk,Submitted
11882,13f0vt,fk5n9b,Submitted
11883,4h7t1f6w,fi9tpq,Submitted
11884,hcs02,fxal0d,Submitted
11885,wa549,fohtok,Submitted
11886,2gol75lf,fsxlx8,Submitted
11887,m76zflk,fkz8ae,Submitted
11888,zzhoo,fesjxp,Submitted
11889,327ip327,fg7khy,Submitted
11890,3nelaphm,fru9dl,Submitted
11891,3zrpnzj3,fqaveq,Submitted
11892,39uf4t64,fcna9j,Submitted
11893,yj1q2,fj8fmm,Submitted
11894,gmsig,fsyh1m,Submitted
11895,p4o5y,fhb42n,Submitted
11896,1hj4c2x,fsq26k,Submitted
11897,21obzhnv,fjeshq,Submitted
11898,13f6v9,fr5uoo,Submitted
11899,39uf4t64,fd8fpt,Submitted
11900,4h7t1f6w,fhowli,Submitted
11901,14d2uxx8,fnkq7s,Submitted
11902,4qidcvjj,fke0jc,Submitted
11903,1xpuupza,f5qzfb,Submitted
11904,2y8oz9zi,fpufdb,Submitted
11905,21obzhnv,fg6u7z,Submitted
11906,3ayh8p6y,fusz2n,Submitted
11907,2tm4uvwf,fmw0pk,Submitted
11908,1hj4c2x,fuo5cv,Submitted
11909,1dcdjxla,fkuoq1,Submitted
11910,wxczw,fhhdyu,Submitted
11911,118cot,g54mnq,Submitted
11912,4h7t1f6w,fib81u,Submitted
11913,4aam3,fnie1i,Submitted
11914,yj1q2,fm7ecc,Submitted
11915,66jkhsx,g561q6,Submitted
11916,13f6v9,ftkh4c,Submitted
11917,3ayh8p6y,fwqqxw,Submitted
11918,u3xx1,fqbafx,Submitted
11919,wxczw,fh2v00,Submitted
11920,1hj4c2x,g410wp,Submitted
11921,5mmefeqh,f6hlzh,Submitted
11922,174cr0,g4m7us,Submitted
11923,66jkhsx,ftxozf,Submitted
11924,13f0vt,finmeo,Submitted
11925,4h7t1f6w,fe3oib,Submitted
11926,21obzhnv,fg6lay,Submitted
11927,4qidcvjj,fmqt2s,Submitted
11928,i39y2tl,fdxk3j,Submitted
11929,p4o5y,fhyjjt,Submitted
11930,10bwj0,fldxd0,Submitted
11931,58s4sztz,fklbn2,Submitted
11932,7t9s9,f5kikn,Submitted
11933,4h7t1f6w,fh47mj,Submitted
11934,gmsig,ft8iqd,Submitted
11935,p4o5y,fha6hj,Submitted
11936,p4o5y,fi0yad,Submitted
11937,38lau,fi3c1k,Submitted
11938,p0e6q,fdiwr3,Submitted
11939,nc5hw,fvao7d,Submitted
11940,11ud6w,fzisf9,Submitted
11941,gmsig,fna51h,Submitted
11942,12wrug,fm3rh3,Submitted
11943,5shp272q,ffczt1,Submitted
11944,21obzhnv,fg2tbd,Submitted
11945,m76zflk,filhpo,Submitted
11946,174cr0,fqqptv,Submitted
11947,4h7t1f6w,fh3bhx,Submitted
11948,yj1q2,fho7s7,Submitted
11949,13f0vt,fk6jjo,Submitted
11950,21obzhnv,fg64q1,Submitted
11951,327ip327,fgi18o,Submitted
11952,21obzhnv,fj30jw,Submitted
11953,13f0vt,fm2kam,Submitted
11954,bh5q6,g4ni3a,Submitted
11955,m76zflk,fi9a77,Submitted
11956,k3fz6,fiuzsl,Submitted
11957,38lau,fgeujd,Submitted
11958,wxczw,fgsjgi,Submitted
11959,cw1518p,fi3b1f,Submitted
11960,u3xx1,fgx9xs,Submitted
11961,m76zflk,fi5pse,Submitted
11962,uljp2,fhxf9x,Submitted
11963,m76zflk,fkrkps,Submitted
11964,yj1q2,fnbgnp,Submitted
11965,gmsig,fhttla,Submitted
11966,66jkhsx,frwohi,Submitted
11967,p4o5y,fh8wjy,Submitted
11968,eiw59,fdlqe9,Submitted
11969,327ip327,fnfdqd,Submitted
11970,i39y2tl,fgymyc,Submitted
11971,wa549,fkjfjb,Submitted
11972,21obzhnv,fgxvww,Submitted
11973,1dcdjxla,fog52l,Submitted
11974,612zd,fqvzgc,Submitted
11975,wxczw,ff0x0h,Submitted
11976,4qidcvjj,fuaryl,Submitted
11977,4h7t1f6w,fg4bfw,Submitted
11978,wwj7h,fpye36,Submitted
11979,3zrpnzj3,fqgzq1,Submitted
11980,21obzhnv,fg57ug,Submitted
11981,4e51cjne,fjb9gy,Submitted
11982,3ayh8p6y,g0l0gq,Submitted
11983,eiw59,fjywri,Submitted
11984,12wrug,fh6gf1,Submitted
11985,50ujok4z,fctc6u,Submitted
11986,4o78am42,fzrwis,Submitted
11987,m76zflk,fjnpm3,Submitted
11988,4e51cjne,fivzlc,Submitted
11989,yj1q2,fldxu2,Submitted
11990,gmsig,fmpmca,Submitted
11991,50ujok4z,f8ede9,Submitted
11992,14d2uxx8,ft98ao,Submitted
11993,13f0vt,fhms85,Submitted
11994,wxczw,fgi3c6,Submitted
11995,11ud6w,fj96jh,Submitted
11996,u3xx1,fh05bp,Submitted
11997,66jkhsx,g4dgqt,Submitted
11998,1dcdjxla,fpmin7,Submitted
11999,hcs02,fzwybo,Submitted
12000,4h7t1f6w,fipclz,Submitted
12001,40v1nz5l,fjffzj,Submitted
12002,p0e6q,fm2nq5,Submitted
12003,zzhoo,fcs1yh,Submitted
12004,4l4aritt,fqfomg,Submitted
12005,p4o5y,fiwaoy,Submitted
12006,4qidcvjj,fkcp4y,Submitted
12007,4h7t1f6w,fhb4f2,Submitted
12008,13f0vt,fluc09,Submitted
12009,eiw59,fmc52c,Submitted
12010,36covxw0,fpvqsa,Submitted
12011,3qo6zvfi,fq2roc,Submitted
12012,3zrpnzj3,fsq2zq,Submitted
12013,2tm4uvwf,fbbfiq,Submitted
12014,13f0vt,fluuw6,Submitted
12015,4o78am42,fyjobd,Submitted
12016,7t9s9,f9ycf3,Submitted
12017,i39y2tl,feo83r,Submitted
12018,38lau,fr0wt1,Submitted
12019,4h7t1f6w,fgleef,Submitted
12020,12wrug,f8ps10,Submitted
12021,eiw59,fc9kr4,Submitted
12022,3ayh8p6y,fvzux4,Submitted
12023,4h7t1f6w,g0npy6,Submitted
12024,i39y2tl,fe0mlt,Submitted
12025,1dcdjxla,g1gmhn,Submitted
12026,66jkhsx,fs0kd3,Submitted
12027,p4o5y,fgfj27,Submitted
12028,p4o5y,ffwddb,Submitted
12029,gmsig,fz7lld,Submitted
